id,nombre,accesibilidat_total,e4_servicios_higienicos,lat,lon
818102748,Carrer de Santa Maria Josefa / Calle Santa Maria Josefa,Accesibilidad alta,Accesibilidad baja,38.3754313,-0.4960479
818102749,Carrer de Santa Maria Josefa / Calle Santa Maria Josefa,Accesibilidad alta,Accesibilidad baja,38.3755513,-0.4955234
818126039,Carrer d'Ortega y Gasset / Calle Ortega y Gasset,Accesibilidad alta,Accesibilidad baja,38.3746791,-0.4934706
818127572,Carrer del Clot / Calle Clot,Accesibilidad alta,Accesibilidad baja,38.3750085,-0.4958019
818127573,Carrer del Clot / Calle Clot,Accesibilidad alta,Accesibilidad baja,38.3753153,-0.4958992
818127574,Carrer del Clot / Calle Clot,Accesibilidad alta,Accesibilidad baja,38.3753571,-0.4953032
819051211,Carrer de l'Economista German Bernacer / Calle Economista German Bernacer,Accesibilidad alta,Accesibilidad baja,38.3750163,-0.4925827
819051212,Carrer de l'Economista German Bernacer / Calle Economista German Bernacer,Accesibilidad alta,Accesibilidad baja,38.3749084,-0.4925812
819051213,Carrer de Parcent / Calle Parcent,Accesibilidad alta,Accesibilidad baja,38.3748775,-0.492562
819975990,Carrer del Clot / Calle Clot,Accesibilidad alta,Accesibilidad baja,38.3765139,-0.4962971
819975993,Carrer del Clot / Calle Clot,Accesibilidad alta,Accesibilidad baja,38.3762081,-0.49611
820153229,Carrer del Clot / Calle Clot,Accesibilidad alta,Accesibilidad baja,38.3771734,-0.49644
820153234,Carrer del Clot / Calle Clot,Accesibilidad alta,Accesibilidad baja,38.3770589,-0.496026
820153235,Carrer del Clot / Calle Clot,Accesibilidad alta,Accesibilidad baja,38.3770717,-0.4961921
820153257,Carrer del Clot / Calle Clot,Accesibilidad alta,Accesibilidad baja,38.3768841,-0.496333
820198257,Avinguda de la Baronia de Polop / Avenida Baronia de Polop,Accesibilidad alta,Accesibilidad baja,38.3759932,-0.4963622
820198258,Avinguda de la Baronia de Polop / Avenida Baronia de Polop,Accesibilidad alta,Accesibilidad baja,38.3760348,-0.4963696
820208678,Pla?a de la Cruz / Plaza de la Cruz,Accesibilidad alta,Accesibilidad baja,38.3758794,-0.4893682
822685406,Carrer del Pintor Perez Pizarro / Calle Pintor Perez Pizarro,Accesibilidad alta,Accesibilidad baja,38.374068,-0.4905933
822686737,Carrer de l'Advocat Perez Mirete / Calle Abogado Perez Mirete,Accesibilidad alta,Accesibilidad baja,38.3747128,-0.4919932
822949504,Carrer del Music Alfosea / Calle Musico Alfosea,Accesibilidad alta,Accesibilidad baja,38.3733974,-0.4895101
822953900,Pla?a del Doctor Gascu?ana Hernando / Plaza del Doctor Gascu?ana Hernando,Accesibilidad alta,Accesibilidad baja,38.3750713,-0.4882798
822998253,Carrer del Music Alfosea / Calle Musico Alfosea,Accesibilidad alta,Accesibilidad baja,38.3740626,-0.4895033
823000148,Carrer del Publicista Jose Tari / Calle Publicista Jose Tari,Accesibilidad alta,Accesibilidad baja,38.3740628,-0.4898657
823001688,Carrer Se?orita de Trevelez / Calle Se?orita de Trevelez,Accesibilidad alta,Accesibilidad baja,38.3747245,-0.4927805
823062151,Carrer del Doctor Claramunt / Calle Doctor Claramunt,Accesibilidad alta,Accesibilidad baja,38.3748665,-0.4894186
823062153,,Accesibilidad alta,Accesibilidad baja,38.3740424,-0.4895325
823171514,Carrer del Pintor Perez Pizarro / Calle Pintor Perez Pizarro,Accesibilidad alta,Accesibilidad baja,38.3747088,-0.4905894
823181263,Carrer del Publicista Jose Tari / Calle Publicista Jose Tari,Accesibilidad alta,Accesibilidad baja,38.3747025,-0.4898609
824666715,Carrer de la Maragda / Calle Esmeralda,Accesibilidad alta,Accesibilidad baja,38.3750347,-0.4850952
825216775,Carrer del Cronista Figueras Pacheco / Calle Cronista Figueras Pacheco,Accesibilidad alta,Accesibilidad baja,38.3726021,-0.4847432
825439147,Carrer del Safir / Calle Zafiro,Accesibilidad alta,Accesibilidad baja,38.3747129,-0.4864673
825439450,Carrer de la Perla / Calle Perla,Accesibilidad alta,Accesibilidad baja,38.3745354,-0.4864612
826603440,Carrer del Music Alfosea / Calle Musico Alfosea,Accesibilidad alta,Accesibilidad baja,38.3747076,-0.4894954
826603441,Carrer de l'Economista German Bernacer / Calle Economista German Bernacer,Accesibilidad alta,Accesibilidad baja,38.3747489,-0.4904484
826603442,Carrer de l'Economista German Bernacer / Calle Economista German Bernacer,Accesibilidad alta,Accesibilidad baja,38.3748336,-0.4913716
826603449,Carrer de l'Economista German Bernacer / Calle Economista German Bernacer,Accesibilidad alta,Accesibilidad baja,38.3748364,-0.4919302
826827014,Pla?a de la Cruz / Plaza de la Cruz,Accesibilidad alta,Accesibilidad baja,38.3761141,-0.4885964
826827015,Pla?a de la Cruz / Plaza de la Cruz,Accesibilidad alta,Accesibilidad baja,38.3760934,-0.4881395
827085170,Pla?a del Doctor Gascu?ana Hernando / Plaza del Doctor Gascu?ana Hernando,Accesibilidad alta,Accesibilidad baja,38.3751383,-0.4878699
827085172,Carrer del Farmaceutic Agatangelo Soler / Calle Farmaceutico Agatangelo Soler,Accesibilidad alta,Accesibilidad baja,38.375163,-0.4874047
827102935,Carrer del Farmaceutic Agatangelo Soler / Calle Farmaceutico Agatangelo Soler,Accesibilidad alta,Accesibilidad baja,38.3750873,-0.4873929
827332955,Carrer de Valdes Leal / Calle Valdes Leal,Accesibilidad alta,Accesibilidad baja,38.3747639,-0.4988702
827397323,Carrer del Capella Planelles / Calle Cura Planelles,Accesibilidad alta,Accesibilidad baja,38.3727938,-0.4979586
827733814,Carrer del Farmaceutic Agatangelo Soler / Calle Farmaceutico Agatangelo Soler,Accesibilidad alta,Accesibilidad baja,38.3750314,-0.4873836
827734709,,Accesibilidad alta,Accesibilidad baja,38.3750499,-0.4873925
827734710,,Accesibilidad alta,Accesibilidad baja,38.3740532,-0.4895286
827814828,,Accesibilidad alta,Accesibilidad baja,38.3747571,-0.4904671
827820417,Carrer de l'Economista German Bernacer / Calle Economista German Bernacer,Accesibilidad alta,Accesibilidad baja,38.374762,-0.4913699
827850921,Avinguda de la Baronia de Polop / Avenida Baronia de Polop,Accesibilidad alta,Accesibilidad baja,38.3765688,-0.4896198
827879423,,Accesibilidad alta,Accesibilidad baja,38.3735384,-0.4880611
827888855,,Accesibilidad alta,Accesibilidad baja,38.3740535,-0.4906211
827888856,,Accesibilidad alta,Accesibilidad baja,38.3747722,-0.4913736
827910414,,Accesibilidad alta,Accesibilidad baja,38.3747155,-0.4933311
828268797,,Accesibilidad alta,Accesibilidad baja,38.3733531,-0.4883034
828560617,,Accesibilidad alta,Accesibilidad baja,38.3751247,-0.4873967
828564522,Carrer del Farmaceutic Agatangelo Soler / Calle Farmaceutico Agatangelo Soler,Accesibilidad alta,Accesibilidad baja,38.3747917,-0.4891411
828564532,,Accesibilidad alta,Accesibilidad baja,38.3748844,-0.4892772
828564534,Carrer del Doctor Claramunt / Calle Doctor Claramunt,Accesibilidad alta,Accesibilidad baja,38.3748732,-0.4893523
828564535,Carrer del Doctor Claramunt / Calle Doctor Claramunt,Accesibilidad alta,Accesibilidad baja,38.3748813,-0.4892739
828567292,,Accesibilidad alta,Accesibilidad baja,38.3758798,-0.4893707
828567295,Pla?a de la Cruz / Plaza de la Cruz,Accesibilidad alta,Accesibilidad baja,38.3760307,-0.4893717
828567297,Pla?a de la Cruz / Plaza de la Cruz,Accesibilidad alta,Accesibilidad baja,38.376039,-0.4885881
828567300,,Accesibilidad alta,Accesibilidad baja,38.3761567,-0.4881438
828567301,Pla?a de la Cruz / Plaza de la Cruz,Accesibilidad alta,Accesibilidad baja,38.3761575,-0.4881496
828567306,Pla?a de la Cruz / Plaza de la Cruz,Accesibilidad alta,Accesibilidad baja,38.3763521,-0.4881199
828567307,Pla?a de la Cruz / Plaza de la Cruz,Accesibilidad alta,Accesibilidad baja,38.3763769,-0.488336
828567308,Pla?a de la Cruz / Plaza de la Cruz,Accesibilidad alta,Accesibilidad baja,38.376404,-0.4883388
828567309,,Accesibilidad alta,Accesibilidad baja,38.3763766,-0.4883544
828567310,Pla?a de la Cruz / Plaza de la Cruz,Accesibilidad alta,Accesibilidad baja,38.3764462,-0.4883435
828567311,,Accesibilidad alta,Accesibilidad baja,38.3764299,-0.4883348
828572286,Carrer del Doctor Claramunt / Calle Doctor Claramunt,Accesibilidad alta,Accesibilidad baja,38.3760729,-0.4896074
828572287,Carrer del Doctor Claramunt / Calle Doctor Claramunt,Accesibilidad alta,Accesibilidad baja,38.3760796,-0.4894652
828572288,,Accesibilidad alta,Accesibilidad baja,38.3760614,-0.4894903
828572289,Carrer del Doctor Claramunt / Calle Doctor Claramunt,Accesibilidad alta,Accesibilidad baja,38.3760762,-0.4895373
828572293,Carrer del Publicista Jose Tari / Calle Publicista Jose Tari,Accesibilidad alta,Accesibilidad baja,38.3747026,-0.489801
828572294,Carrer de l'Economista German Bernacer / Calle Economista German Bernacer,Accesibilidad alta,Accesibilidad baja,38.3748219,-0.4904496
828576445,Carrer del Pintor Perez Pizarro / Calle Pintor Perez Pizarro,Accesibilidad alta,Accesibilidad baja,38.3747091,-0.4905043
828576446,,Accesibilidad alta,Accesibilidad baja,38.3747154,-0.4905271
828576447,Carrer del Pintor Perez Pizarro / Calle Pintor Perez Pizarro,Accesibilidad alta,Accesibilidad baja,38.3747089,-0.4905523
828576448,Carrer de l'Economista German Bernacer / Calle Economista German Bernacer,Accesibilidad alta,Accesibilidad baja,38.3747968,-0.4913707
828770406,,Accesibilidad alta,Accesibilidad baja,38.376177,-0.4953344
828855801,,Accesibilidad alta,Accesibilidad baja,38.3752686,-0.4873567
828934548,Carrer de l'Economista German Bernacer / Calle Economista German Bernacer,Accesibilidad alta,Accesibilidad baja,38.3747652,-0.4919292
828934551,Carrer de l'Economista German Bernacer / Calle Economista German Bernacer,Accesibilidad alta,Accesibilidad baja,38.3747989,-0.4919296
828934555,Carrer de l'Advocat Perez Mirete / Calle Abogado Perez Mirete,Accesibilidad alta,Accesibilidad baja,38.3747134,-0.4920615
828934557,Carrer del Music Torres Climent / Calle Musico Torres Climent,Accesibilidad alta,Accesibilidad baja,38.3748713,-0.4920305
828936869,Carrer de Parcent / Calle Parcent,Accesibilidad alta,Accesibilidad baja,38.3748774,-0.4924762
828936870,Carrer de l'Economista German Bernacer / Calle Economista German Bernacer,Accesibilidad alta,Accesibilidad baja,38.3749763,-0.4925825
828936872,,Accesibilidad alta,Accesibilidad baja,38.3748675,-0.4923996
828936873,Carrer de Parcent / Calle Parcent,Accesibilidad alta,Accesibilidad baja,38.3748774,-0.4923878
828946275,,Accesibilidad alta,Accesibilidad baja,38.3748607,-0.4933382
830289941,,Accesibilidad alta,Accesibilidad baja,38.3740552,-0.4970101
830374183,Pla?a del Doctor Gascu?ana Hernando / Plaza del Doctor Gascu?ana Hernando,Accesibilidad alta,Accesibilidad baja,38.3751439,-0.4878247
830380949,,Accesibilidad alta,Accesibilidad baja,38.3761544,-0.488165
830380953,,Accesibilidad alta,Accesibilidad baja,38.376351,-0.4881504
830380954,,Accesibilidad alta,Accesibilidad baja,38.376379,-0.4883291
830380957,,Accesibilidad alta,Accesibilidad baja,38.376429,-0.4883539
830380961,,Accesibilidad alta,Accesibilidad baja,38.3760247,-0.4893796
830397130,,Accesibilidad alta,Accesibilidad baja,38.3760895,-0.4894966
830397133,,Accesibilidad alta,Accesibilidad baja,38.3760691,-0.4895783
830397135,Avinguda de la Baronia de Polop / Avenida Baronia de Polop,Accesibilidad alta,Accesibilidad baja,38.3765774,-0.4895401
830424397,Avinguda de la Baronia de Polop / Avenida Baronia de Polop,Accesibilidad alta,Accesibilidad baja,38.3768753,-0.4880248
830424398,Avinguda de la Baronia de Polop / Avenida Baronia de Polop,Accesibilidad alta,Accesibilidad baja,38.3769205,-0.4880321
831796262,,Accesibilidad alta,Accesibilidad baja,38.3725687,-0.4869092
832897069,Carrer del Farmaceutic Agatangelo Soler / Calle Farmaceutico Agatangelo Soler,Accesibilidad alta,Accesibilidad baja,38.3747731,-0.4892639
832897070,Carrer del Farmaceutic Agatangelo Soler / Calle Farmaceutico Agatangelo Soler,Accesibilidad alta,Accesibilidad baja,38.3749005,-0.4882536
832954492,,Accesibilidad alta,Accesibilidad baja,38.3761129,-0.4881431
833002469,,Accesibilidad alta,Accesibilidad baja,38.375162,-0.4897126
833002470,Carrer del Doctor Claramunt / Calle Doctor Claramunt,Accesibilidad alta,Accesibilidad baja,38.3751628,-0.4895285
833002473,Carrer del Doctor Claramunt / Calle Doctor Claramunt,Accesibilidad alta,Accesibilidad baja,38.3753693,-0.4895619
833032624,Pla?a de la Creu / Plaza de la Cruz,Accesibilidad alta,Accesibilidad baja,38.376449,-0.4880233
833044125,,Accesibilidad alta,Accesibilidad baja,38.3761811,-0.4887451
833201949,,Accesibilidad alta,Accesibilidad baja,38.3761789,-0.4901173
833201950,,Accesibilidad alta,Accesibilidad baja,38.375941,-0.4897031
833312421,,Accesibilidad alta,Accesibilidad baja,38.3854997,-0.491006
833314905,,Accesibilidad alta,Accesibilidad baja,38.385722,-0.4912243
833659724,,Accesibilidad alta,Accesibilidad baja,38.3857842,-0.4906252
835367545,,Accesibilidad alta,Accesibilidad baja,38.385784,-0.4906417
835367548,,Accesibilidad alta,Accesibilidad baja,38.3857851,-0.4906681
835367554,,Accesibilidad alta,Accesibilidad baja,38.3870026,-0.4902923
835452263,,Accesibilidad alta,Accesibilidad baja,38.3747247,-0.4927546
835452266,,Accesibilidad alta,Accesibilidad baja,38.3747227,-0.4928067
837668079,,Accesibilidad alta,Accesibilidad baja,38.3872674,-0.4894793
837668080,,Accesibilidad alta,Accesibilidad baja,38.3872563,-0.4894671
837668083,,Accesibilidad alta,Accesibilidad baja,38.3872767,-0.4894135
837668084,,Accesibilidad alta,Accesibilidad baja,38.3872616,-0.4893848
837668085,,Accesibilidad alta,Accesibilidad baja,38.387248,-0.4894162
837668086,,Accesibilidad alta,Accesibilidad baja,38.387265,-0.4894401
837668087,,Accesibilidad alta,Accesibilidad baja,38.3872781,-0.4894637
838003184,,Accesibilidad alta,Accesibilidad baja,38.3398567,-0.4964551
838003189,,Accesibilidad alta,Accesibilidad baja,38.3407359,-0.4966141
838003190,,Accesibilidad alta,Accesibilidad baja,38.3407412,-0.4964984
838003194,,Accesibilidad alta,Accesibilidad baja,38.3407421,-0.4965525
838003195,,Accesibilidad alta,Accesibilidad baja,38.3398539,-0.4964945
838828753,,Accesibilidad alta,Accesibilidad baja,38.3869995,-0.4903292
838828754,,Accesibilidad alta,Accesibilidad baja,38.3869967,-0.4903749
838828756,,Accesibilidad alta,Accesibilidad baja,38.3870691,-0.4903722
839460611,"Musico Jose Torregrosa, 2",Accesibilidad alta,Accesibilidad baja,38.3867133,-0.4910545
839633719,Carrer del Senador Jose Vicente Mateo / Calle Senador Jose Vicente Mateo,Accesibilidad alta,Accesibilidad baja,38.3705557,-0.4832639
839633720,Carrer del Senador Jose Vicente Mateo / Calle Senador Jose Vicente Mateo,Accesibilidad alta,Accesibilidad baja,38.3708092,-0.483192
839756241,,Accesibilidad alta,Accesibilidad baja,38.387053,-0.4909376
839756243,,Accesibilidad alta,Accesibilidad baja,38.387053,-0.4909594
839756244,,Accesibilidad alta,Accesibilidad baja,38.3870568,-0.4909802
839880913,,Accesibilidad alta,Accesibilidad baja,38.3794834,-0.4886743
839880918,,Accesibilidad alta,Accesibilidad baja,38.3854512,-0.4925606
839891811,Pla?a d'Ora / Plaza de Oran,Accesibilidad alta,Accesibilidad baja,38.3721156,-0.4851688
839898417,,Accesibilidad alta,Accesibilidad baja,38.3723224,-0.48595
839898419,,Accesibilidad alta,Accesibilidad baja,38.3722267,-0.4851714
839898420,Carrer de Moncada / Calle Moncada,Accesibilidad alta,Accesibilidad baja,38.3720623,-0.4855992
839898421,,Accesibilidad alta,Accesibilidad baja,38.3722039,-0.4851488
840291139,,Accesibilidad alta,Accesibilidad baja,38.3763546,-0.4880895
840302992,,Accesibilidad alta,Accesibilidad baja,38.3754325,-0.4872857
840310346,Avinguda del Pintor Gaston Castello / Avenida del Pintor Gaston Castello,Accesibilidad alta,Accesibilidad baja,38.3754301,-0.4872937
840310347,Avinguda del Pintor Gaston Castello / Avenida del Pintor Gaston Castello,Accesibilidad alta,Accesibilidad baja,38.3754333,-0.4871646
840310348,Avinguda del Pintor Gaston Castello / Avenida del Pintor Gaston Castello,Accesibilidad alta,Accesibilidad baja,38.3754315,-0.4872303
840310349,,Accesibilidad alta,Accesibilidad baja,38.3754377,-0.4871773
840496676,Carrer del Geograf Rey Pastor / Calle Geografo Rey Pastor,Accesibilidad alta,Accesibilidad baja,38.3723617,-0.4863679
840496678,Carrer del Geograf Rey Pastor / Calle Geografo Rey Pastor,Accesibilidad alta,Accesibilidad baja,38.372465,-0.4866205
840496680,Carrer del Geograf Rey Pastor / Calle Geografo Rey Pastor,Accesibilidad alta,Accesibilidad baja,38.3724073,-0.4861119
840528110,,Accesibilidad alta,Accesibilidad baja,38.3726555,-0.4866598
840641451,Carrer del Geograf Rey Pastor / Calle Geografo Rey Pastor,Accesibilidad alta,Accesibilidad baja,38.3724356,-0.486361
840964879,,Accesibilidad alta,Accesibilidad baja,38.3748679,-0.4891578
840964880,Carrer del Farmaceutic Agatangelo Soler / Calle Farmaceutico Agatangelo Soler,Accesibilidad alta,Accesibilidad baja,38.3748719,-0.4891573
840964881,,Accesibilidad alta,Accesibilidad baja,38.3747961,-0.4891391
840964882,Carrer del Farmaceutic Agatangelo Soler / Calle Farmaceutico Agatangelo Soler,Accesibilidad alta,Accesibilidad baja,38.3748319,-0.4891492
840978467,,Accesibilidad alta,Accesibilidad baja,38.375136,-0.4878602
840978469,,Accesibilidad alta,Accesibilidad baja,38.3751455,-0.4877868
840978470,Pla?a del Doctor Gascu?ana Hernando / Plaza del Doctor Gascu?ana Hernando,Accesibilidad alta,Accesibilidad baja,38.3751492,-0.4877825
840986159,,Accesibilidad alta,Accesibilidad baja,38.373005,-0.4859454
841022187,,Accesibilidad alta,Accesibilidad baja,38.3734044,-0.4896255
841061078,,Accesibilidad alta,Accesibilidad baja,38.3749406,-0.4853858
841061082,,Accesibilidad alta,Accesibilidad baja,38.3748573,-0.4850461
841061085,,Accesibilidad alta,Accesibilidad baja,38.3749011,-0.4850395
841061086,,Accesibilidad alta,Accesibilidad baja,38.3748355,-0.4850842
841061088,,Accesibilidad alta,Accesibilidad baja,38.3748273,-0.4853857
841273916,,Accesibilidad alta,Accesibilidad baja,38.3749759,-0.4871397
841273918,Carrer de la Maragda / Calle Esmeralda,Accesibilidad alta,Accesibilidad baja,38.3749179,-0.4871239
841273919,,Accesibilidad alta,Accesibilidad baja,38.3748678,-0.4871207
841286316,Carrer de la Maragda / Calle Esmeralda,Accesibilidad alta,Accesibilidad baja,38.3749816,-0.4867301
841286317,,Accesibilidad alta,Accesibilidad baja,38.3757054,-0.4862588
841286319,,Accesibilidad alta,Accesibilidad baja,38.3748917,-0.4867202
841286322,,Accesibilidad alta,Accesibilidad baja,38.3748793,-0.4862053
841286324,,Accesibilidad alta,Accesibilidad baja,38.3747849,-0.4862303
841286325,,Accesibilidad alta,Accesibilidad baja,38.3747704,-0.4867148
841297513,,Accesibilidad alta,Accesibilidad baja,38.3696751,-0.4811076
841297515,,Accesibilidad alta,Accesibilidad baja,38.3697337,-0.4809735
841297516,,Accesibilidad alta,Accesibilidad baja,38.3697248,-0.4810574
841399165,,Accesibilidad alta,Accesibilidad baja,38.3717154,-0.4865442
841399167,,Accesibilidad alta,Accesibilidad baja,38.3715674,-0.4864565
841425898,,Accesibilidad alta,Accesibilidad baja,38.373535,-0.4878997
841425900,,Accesibilidad alta,Accesibilidad baja,38.3735533,-0.4879308
841743800,,Accesibilidad alta,Accesibilidad baja,38.3724057,-0.4900734
841977292,Pintor Gaston Castello,Accesibilidad alta,Accesibilidad baja,38.3737413,-0.4870424
841981106,,Accesibilidad alta,Accesibilidad baja,38.3735118,-0.4880815
841981108,,Accesibilidad alta,Accesibilidad baja,38.3740117,-0.4884649
841981112,,Accesibilidad alta,Accesibilidad baja,38.3734867,-0.4884227
841981113,,Accesibilidad alta,Accesibilidad baja,38.3734955,-0.4883578
841981114,,Accesibilidad alta,Accesibilidad baja,38.3734788,-0.488325
842842364,,Accesibilidad alta,Accesibilidad baja,38.3748608,-0.4894148
842842366,,Accesibilidad alta,Accesibilidad baja,38.3747073,-0.4894922
842842367,Carrer del Music Alfosea / Calle Musico Alfosea,Accesibilidad alta,Accesibilidad baja,38.3747067,-0.4893941
842842369,,Accesibilidad alta,Accesibilidad baja,38.3747156,-0.4894062
842855669,,Accesibilidad alta,Accesibilidad baja,38.3747029,-0.4898561
842855670,,Accesibilidad alta,Accesibilidad baja,38.3747032,-0.4897461
842855671,Carrer del Publicista Jose Tari / Calle Publicista Jose Tari,Accesibilidad alta,Accesibilidad baja,38.3747027,-0.4897436
842863078,Carrer del Music Alfosea / Calle Musico Alfosea,Accesibilidad alta,Accesibilidad baja,38.374062,-0.4894527
842863080,,Accesibilidad alta,Accesibilidad baja,38.3739579,-0.4895353
842863081,,Accesibilidad alta,Accesibilidad baja,38.3740569,-0.4894054
842863083,Carrer del Music Alfosea / Calle Musico Alfosea,Accesibilidad alta,Accesibilidad baja,38.3740615,-0.489394
842863084,Carrer del Publicista Jose Tari / Calle Publicista Jose Tari,Accesibilidad alta,Accesibilidad baja,38.3740633,-0.4898014
842863086,,Accesibilidad alta,Accesibilidad baja,38.3740528,-0.4898589
842863089,,Accesibilidad alta,Accesibilidad baja,38.3740543,-0.489766
843250625,,Accesibilidad alta,Accesibilidad baja,38.3748186,-0.490451
843250627,Carrer de l'Economista German Bernacer / Calle Economista German Bernacer,Accesibilidad alta,Accesibilidad baja,38.3747859,-0.4904489
843255662,,Accesibilidad alta,Accesibilidad baja,38.3747184,-0.4905854
843258585,Carrer del Pintor Perez Pizarro / Calle Pintor Perez Pizarro,Accesibilidad alta,Accesibilidad baja,38.3740677,-0.4905547
843258587,,Accesibilidad alta,Accesibilidad baja,38.3740598,-0.490524
843258589,Carrer del Pintor Perez Pizarro / Calle Pintor Perez Pizarro,Accesibilidad alta,Accesibilidad baja,38.3740672,-0.4905078
843267542,,Accesibilidad alta,Accesibilidad baja,38.3748216,-0.4913693
843275995,,Accesibilidad alta,Accesibilidad baja,38.3747747,-0.4919252
843275997,,Accesibilidad alta,Accesibilidad baja,38.3747147,-0.4920303
843633809,,Accesibilidad alta,Accesibilidad baja,38.3713421,-0.4874641
843633810,,Accesibilidad alta,Accesibilidad baja,38.371558,-0.4871861
843644033,Carrer de la Serra d'Aitana / Calle Sierra de Aitana,Accesibilidad alta,Accesibilidad baja,38.3721561,-0.4872184
843644035,Carrer de la Serra Cabe?o d'Or / Calle Sierra Cabezo d'Or,Accesibilidad alta,Accesibilidad baja,38.3719094,-0.487162
843644041,,Accesibilidad alta,Accesibilidad baja,38.3721354,-0.487343
843644044,,Accesibilidad alta,Accesibilidad baja,38.3721122,-0.4876007
843644045,,Accesibilidad alta,Accesibilidad baja,38.3718538,-0.4875479
843657261,,Accesibilidad alta,Accesibilidad baja,38.3753145,-0.4952788
843657263,,Accesibilidad alta,Accesibilidad baja,38.3753571,-0.495295
843657268,,Accesibilidad alta,Accesibilidad baja,38.3750718,-0.4952265
843657269,,Accesibilidad alta,Accesibilidad baja,38.3750804,-0.4951549
844047187,,Accesibilidad alta,Accesibilidad baja,38.3747082,-0.4920927
844057421,,Accesibilidad alta,Accesibilidad baja,38.3748799,-0.4925531
844057424,,Accesibilidad alta,Accesibilidad baja,38.3749301,-0.4925689
844057426,,Accesibilidad alta,Accesibilidad baja,38.3750134,-0.4925696
844059602,Carrer de l'Economista German Bernacer / Calle Economista German Bernacer,Accesibilidad alta,Accesibilidad baja,38.3747934,-0.4933446
844059605,Carrer de l'Economista German Bernacer / Calle Economista German Bernacer,Accesibilidad alta,Accesibilidad baja,38.3747208,-0.4933406
844063448,Carrer d'Ortega y Gasset / Calle Ortega y Gasset,Accesibilidad alta,Accesibilidad baja,38.3746845,-0.4934074
844063449,Carrer d'Ortega y Gasset / Calle Ortega y Gasset,Accesibilidad alta,Accesibilidad baja,38.3746897,-0.4933461
844071244,Carrer del Clot / Calle Clot,Accesibilidad alta,Accesibilidad baja,38.3750738,-0.4952395
844071245,Carrer del Clot / Calle Clot,Accesibilidad alta,Accesibilidad baja,38.3750788,-0.4951902
844071246,Carrer del Clot / Calle Clot,Accesibilidad alta,Accesibilidad baja,38.3750833,-0.4951423
844360111,,Accesibilidad alta,Accesibilidad baja,38.3749674,-0.495386
844365534,,Accesibilidad alta,Accesibilidad baja,38.375315,-0.495884
844365537,,Accesibilidad alta,Accesibilidad baja,38.3750188,-0.4957352
844376407,,Accesibilidad alta,Accesibilidad baja,38.3753871,-0.4960305
844376410,,Accesibilidad alta,Accesibilidad baja,38.3753233,-0.4958383
844376416,,Accesibilidad alta,Accesibilidad baja,38.3761316,-0.4940364
844549917,Carrer del Clot / Calle Clot,Accesibilidad alta,Accesibilidad baja,38.3759368,-0.495493
844568734,,Accesibilidad alta,Accesibilidad baja,38.3755439,-0.4959064
844568736,,Accesibilidad alta,Accesibilidad baja,38.3755326,-0.4959537
844568737,,Accesibilidad alta,Accesibilidad baja,38.3755446,-0.4955205
844568739,,Accesibilidad alta,Accesibilidad baja,38.3755086,-0.4955093
844579527,,Accesibilidad alta,Accesibilidad baja,38.3758796,-0.4960181
844581928,Carrer del Clot / Calle Clot,Accesibilidad alta,Accesibilidad baja,38.3753722,-0.4952291
844581929,,Accesibilidad alta,Accesibilidad baja,38.3753351,-0.4952219
844581930,,Accesibilidad alta,Accesibilidad baja,38.375364,-0.4952409
844581931,Carrer del Clot / Calle Clot,Accesibilidad alta,Accesibilidad baja,38.3753641,-0.495269
844587369,Carrer de Santa Maria Josefa / Calle Santa Maria Josefa,Accesibilidad alta,Accesibilidad baja,38.3754995,-0.4955068
844596118,,Accesibilidad alta,Accesibilidad baja,38.3759433,-0.4954851
844596119,,Accesibilidad alta,Accesibilidad baja,38.3759493,-0.4954338
844596123,,Accesibilidad alta,Accesibilidad baja,38.375905,-0.4963439
844646501,,Accesibilidad alta,Accesibilidad baja,38.3757971,-0.4973595
844646503,,Accesibilidad alta,Accesibilidad baja,38.3756865,-0.4983878
844646505,Carrer de Santa Maria Josefa / Calle Santa Maria Josefa,Accesibilidad alta,Accesibilidad baja,38.3755265,-0.4955154
844647278,Carrer del Clot / Calle Clot,Accesibilidad alta,Accesibilidad baja,38.3759483,-0.495416
844650739,,Accesibilidad alta,Accesibilidad baja,38.3758748,-0.4960644
844650740,Carrer del Clot / Calle Clot,Accesibilidad alta,Accesibilidad baja,38.3758705,-0.4960394
844650741,Carrer del Clot / Calle Clot,Accesibilidad alta,Accesibilidad baja,38.3758743,-0.4960087
844740238,Carrer del Clot / Calle Clot,Accesibilidad alta,Accesibilidad baja,38.3755363,-0.4959735
844740239,Carrer del Clot / Calle Clot,Accesibilidad alta,Accesibilidad baja,38.375544,-0.4959322
844740240,Carrer del Clot / Calle Clot,Accesibilidad alta,Accesibilidad baja,38.3755503,-0.495897
844776076,,Accesibilidad alta,Accesibilidad baja,38.3754213,-0.4960396
844776077,,Accesibilidad alta,Accesibilidad baja,38.3752097,-0.4969948
844776080,,Accesibilidad alta,Accesibilidad baja,38.3752606,-0.4971959
844776082,,Accesibilidad alta,Accesibilidad baja,38.3756764,-0.4973091
844776084,,Accesibilidad alta,Accesibilidad baja,38.3752731,-0.4971443
844776086,,Accesibilidad alta,Accesibilidad baja,38.3751736,-0.4969839
844824389,,Accesibilidad alta,Accesibilidad baja,38.375137,-0.4972768
844824399,,Accesibilidad alta,Accesibilidad baja,38.374824,-0.4985519
